type        entry_flag  entry_name                              entry_disp                              version                 latest                  release         support         web_regexp                                                                                                                                      web_path                                                                                                                                        web_tstamp                                      web_size        web_check                                       web_status      iso_path                                                                                iso_tstamp                                      iso_size        iso_volume                                  rmk_path                                                                                rmk_tstamp                                      rmk_size        rmk_volume                                  ldr_initrd                                                                              ldr_kernel                                                                              cfg_path                                                                                cfg_tstamp                                      lnk_path                                                                                create_flag 
tool        o           ati2020x64                              Acronis%20True%20Image%202020x64        ati2020x64              ati2020x64              20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/windows/ati/WinPE_ATI2020x64.iso                                          2022-01-28%2013:12:34+0000                      630548480       DVD_ROM                                     -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
tool        o           aomei-backupper                         AOMEI%20Backupper%20Standard            aomei-backupper         aomei-backupper         20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/windows/aomei/ampe.iso                                                    2025-07-11%2014:41:55+0000                      885391360       2025.07.11_2341                             -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
tool        m           menu-entry                              %20                                     -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
clive       m           menu-entry                              Custom%20Live%20Media                   -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
clive       =           live-debian-11-x86-64-server            Live%20Debian%2011%20Server             debian-11.0             debian-11.0             2021-08-14      2024-08-15      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-11.0-x86-64-server.iso                                        -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-11-x86-64-server/LiveOS/initrd.img                            :_DIRS_LOAD_:/live-debian-11-x86-64-server/LiveOS/vmlinuz                               :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       =           live-debian-11-x86-64-desktop           Live%20Debian%2011%20Desktop            debian-11.0             debian-11.0             2021-08-14      2024-08-15      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-11.0-x86-64-desktop.iso                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-11-x86-64-desktop/LiveOS/initrd.img                           :_DIRS_LOAD_:/live-debian-11-x86-64-desktop/LiveOS/vmlinuz                              :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-debian-12-x86-64-server            Live%20Debian%2012%20Server             debian-12.0             debian-12.0             2023-06-10      2026-06-10      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-12.0-x86-64-server.iso                                        2026-03-15%2007:49:46+0000                      1728663552      Debian-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-12-x86-64-server/LiveOS/initrd.img                            :_DIRS_LOAD_:/live-debian-12-x86-64-server/LiveOS/vmlinuz                               :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-debian-12-x86-64-desktop           Live%20Debian%2012%20Desktop            debian-12.0             debian-12.0             2023-06-10      2026-06-10      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-12.0-x86-64-desktop.iso                                       2026-03-15%2008:08:37+0000                      3762769920      Debian-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-12-x86-64-desktop/LiveOS/initrd.img                           :_DIRS_LOAD_:/live-debian-12-x86-64-desktop/LiveOS/vmlinuz                              :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-debian-13-x86-64-server            Live%20Debian%2013%20Server             debian-13.0             debian-13.0             2025-08-09      2028-08-09      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-13.0-x86-64-server.iso                                        2026-03-18%2001:08:13+0000                      1641046016      Debian-13.0-Server                          -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-13-x86-64-server/LiveOS/initrd.img                            :_DIRS_LOAD_:/live-debian-13-x86-64-server/LiveOS/vmlinuz                               :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-debian-13-x86-64-desktop           Live%20Debian%2013%20Desktop            debian-13.0             debian-13.0             2025-08-09      2028-08-09      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-13.0-x86-64-desktop.iso                                       2026-03-15%2008:37:17+0000                      3838879744      Debian-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-13-x86-64-desktop/LiveOS/initrd.img                           :_DIRS_LOAD_:/live-debian-13-x86-64-desktop/LiveOS/vmlinuz                              :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-debian-14-x86-64-server            Live%20Debian%2014%20Server             debian-14.0             debian-14.0             20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-14.0-x86-64-server.iso                                        2026-03-15%2008:48:36+0000                      1769568256      Debian-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-14-x86-64-server/LiveOS/initrd.img                            :_DIRS_LOAD_:/live-debian-14-x86-64-server/LiveOS/vmlinuz                               :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-debian-14-x86-64-desktop           Live%20Debian%2014%20Desktop            debian-14.0             debian-14.0             20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-14.0-x86-64-desktop.iso                                       2026-03-15%2009:13:47+0000                      3882637312      Debian-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-14-x86-64-desktop/LiveOS/initrd.img                           :_DIRS_LOAD_:/live-debian-14-x86-64-desktop/LiveOS/vmlinuz                              :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-debian-testing-x86-64-server       Live%20Debian%20xx%20Server             debian-sid              debian-sid              20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-testing-x86-64-server.iso                                     2026-03-15%2009:23:46+0000                      1769736192      Debian-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-testing-x86-64-server/LiveOS/initrd.img                       :_DIRS_LOAD_:/live-debian-testing-x86-64-server/LiveOS/vmlinuz                          :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-debian-testing-x86-64-desktop      Live%20Debian%20xx%20Desktop            debian-sid              debian-sid              20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-debian-testing-x86-64-desktop.iso                                    2026-03-15%2009:46:11+0000                      3885459456      Debian-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-debian-testing-x86-64-desktop/LiveOS/initrd.img                      :_DIRS_LOAD_:/live-debian-testing-x86-64-desktop/LiveOS/vmlinuz                         :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       =           live-ubuntu-22.04-x86-64-server         Live%20Ubuntu%2022.04%20Server          ubuntu-22.04            ubuntu-22.04            2022-04-21      2027-06-01      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-22.04-x86-64-server.iso                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-22.04-x86-64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-ubuntu-22.04-x86-64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       =           live-ubuntu-22.04-x86-64-desktop        Live%20Ubuntu%2022.04%20Desktop         ubuntu-22.04            ubuntu-22.04            2022-04-21      2027-06-01      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-22.04-x86-64-desktop.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-22.04-x86-64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-ubuntu-22.04-x86-64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-ubuntu-24.04-x86-64-server         Live%20Ubuntu%2024.04%20Server          ubuntu-24.04            ubuntu-24.04            2024-04-25      2029-05-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-24.04-x86-64-server.iso                                       2026-03-15%2010:08:24+0000                      2347364352      Ubuntu-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-24.04-x86-64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-ubuntu-24.04-x86-64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-ubuntu-24.04-x86-64-desktop        Live%20Ubuntu%2024.04%20Desktop         ubuntu-24.04            ubuntu-24.04            2024-04-25      2029-05-31      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-24.04-x86-64-desktop.iso                                      2026-03-15%2010:34:03+0000                      3773427712      Ubuntu-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-24.04-x86-64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-ubuntu-24.04-x86-64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       x           live-ubuntu-24.10-x86-64-server         Live%20Ubuntu%2024.10%20Server          ubuntu-24.10            ubuntu-24.10            2024-10-10      2025-07-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-24.10-x86-64-server.iso                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-24.10-x86-64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-ubuntu-24.10-x86-64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       x           live-ubuntu-24.10-x86-64-desktop        Live%20Ubuntu%2024.10%20Desktop         ubuntu-24.10            ubuntu-24.10            2024-10-10      2025-07-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-24.10-x86-64-desktop.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-24.10-x86-64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-ubuntu-24.10-x86-64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       x           live-ubuntu-25.04-x86-64-server         Live%20Ubuntu%2025.04%20Server          ubuntu-25.04            ubuntu-25.04            2025-04-17      2026-01-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-25.04-x86-64-server.iso                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-25.04-x86-64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-ubuntu-25.04-x86-64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       x           live-ubuntu-25.04-x86-64-desktop        Live%20Ubuntu%2025.04%20Desktop         ubuntu-25.04            ubuntu-25.04            2025-04-17      2026-01-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-25.04-x86-64-desktop.iso                                      -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-25.04-x86-64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-ubuntu-25.04-x86-64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-ubuntu-25.10-x86-64-server         Live%20Ubuntu%2025.10%20Server          ubuntu-25.10            ubuntu-25.10            20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-25.10-x86-64-server.iso                                       2026-03-15%2010:46:52+0000                      2645174272      Ubuntu-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-25.10-x86-64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-ubuntu-25.10-x86-64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-ubuntu-25.10-x86-64-desktop        Live%20Ubuntu%2025.10%20Desktop         ubuntu-25.10            ubuntu-25.10            20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-25.10-x86-64-desktop.iso                                      2026-03-15%2011:04:33+0000                      4197066752      Ubuntu-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-25.10-x86-64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-ubuntu-25.10-x86-64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-ubuntu-26.04-x86-64-server         Live%20Ubuntu%2026.04%20Server          ubuntu-26.04            ubuntu-26.04            20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-26.04-x86-64-server.iso                                       2026-03-15%2011:23:20+0000                      2731747328      Ubuntu-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-26.04-x86-64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-ubuntu-26.04-x86-64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-ubuntu-26.04-x86-64-desktop        Live%20Ubuntu%2026.04%20Desktop         ubuntu-26.04            ubuntu-26.04            20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-ubuntu-26.04-x86-64-desktop.iso                                      2026-03-15%2011:41:52+0000                      4274468864      Ubuntu-Live-Media                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-ubuntu-26.04-x86-64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-ubuntu-26.04-x86-64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-almalinux-10-x86-64-server         Live%20Alma%20Linux%2010%20Server       almalinux-10            almalinux-10            20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-alma-10-x86-64-server.iso                                            2026-03-15%2012:18:44+0000                      2062766080      Alma-Live-Media                             -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-almalinux-10-x86-64-server/LiveOS/initrd.img                         :_DIRS_LOAD_:/live-almalinux-10-x86-64-server/LiveOS/vmlinuz                            :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       o           live-almalinux-10-x86-64-desktop        Live%20Alma%20Linux%2010%20Desktop      almalinux-10            almalinux-10            20xx-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/live-alma-10-x86-64-desktop.iso                                           2026-03-15%2012:31:01+0000                      2729910272      Alma-Live-Media                             -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/live-almalinux-10-x86-64-desktop/LiveOS/initrd.img                        :_DIRS_LOAD_:/live-almalinux-10-x86-64-desktop/LiveOS/vmlinuz                           :_DIRS_CONF_:/kickstart/-                                                               -                                               -                                                                                       -           
clive       m           menu-entry                              %20                                     -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
cnetinst    m           menu-entry                              Custom%20Initramfs%20boot               -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -           
cnetinst    =           netinst-debian-11                       Net%20Installer%20Debian%2011           debian-11.0             debian-11.0             2021-08-14      2024-08-15      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/netinst-debian-11-amd64.iso                                               -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/netinst-debian-11/initrd.gz_debian-11                                     :_DIRS_LOAD_:/netinst-debian-11/linux_debian-11                                         :_DIRS_CONF_:/preseed/ps_debian_server_old.cfg                                          -                                               -                                                                                       -           
cnetinst    =           netinst-debian-12                       Net%20Installer%20Debian%2012           debian-12.0             debian-12.0             2023-06-10      2026-06-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/netinst-debian-12-amd64.iso                                               -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/netinst-debian-12/initrd.gz_debian-12                                     :_DIRS_LOAD_:/netinst-debian-12/linux_debian-12                                         :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                              -                                               -                                                                                       -           
cnetinst    =           netinst-debian-13                       Net%20Installer%20Debian%2013           debian-13.0             debian-13.0             2025-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_RMAK_:/netinst-debian-13-amd64.iso                                               -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/netinst-debian-13/initrd.gz_debian-13                                     :_DIRS_LOAD_:/netinst-debian-13/linux_debian-13                                         :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                              -                                               -                                                                                       -           
